date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:42:21	105054/105054	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:21%20GMT	https://www.pluralsight.com/paths/scaling-agile-coaching	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/scaling-agile-coaching.html	(from https://www.pluralsight.com/product/paths)
06:42:23	102718/102718	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:22%20GMT	https://www.pluralsight.com/paths/scaling-agile-leading	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/scaling-agile-leading.html	(from https://www.pluralsight.com/product/paths)
06:42:24	100808/100808	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:23%20GMT	https://www.pluralsight.com/paths/managing-scaled-agile	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/managing-scaled-agile.html	(from https://www.pluralsight.com/product/paths)
06:42:24	97565/97565	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:24%20GMT	https://www.pluralsight.com/paths/practicing-scaled-agile	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/practicing-scaled-agile.html	(from https://www.pluralsight.com/product/paths)
06:42:26	80874/80874	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:25%20GMT	https://www.pluralsight.com/paths/securing-applications-and-apis-with-the-microsoft-identity-platform	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/securing-applications-and-apis-with-the-microsoft-identity-platform.html	(from https://www.pluralsight.com/product/paths)
06:42:27	120422/120422	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:26%20GMT	https://www.pluralsight.com/paths/securing-aspnet-and-aspnet-core-applications	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/securing-aspnet-and-aspnet-core-applications.html	(from https://www.pluralsight.com/product/paths)
06:42:28	108394/108394	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:27%20GMT	https://www.pluralsight.com/paths/securing-data-and-applications-in-microsoft-azure	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/securing-data-and-applications-in-microsoft-azure.html	(from https://www.pluralsight.com/product/paths)
06:42:29	101585/101585	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:28%20GMT	https://www.pluralsight.com/paths/securing-microsoft-azure-data-solutions	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/securing-microsoft-azure-data-solutions.html	(from https://www.pluralsight.com/product/paths)
06:42:30	82128/82128	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:29%20GMT	https://www.pluralsight.com/paths/security-awareness-for-business-professionals-skill	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/security-awareness-for-business-professionals-skill.html	(from https://www.pluralsight.com/product/paths)
06:42:31	116611/116611	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:30%20GMT	https://www.pluralsight.com/paths/security-event-triage-skill	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/security-event-triage-skill.html	(from https://www.pluralsight.com/product/paths)
06:42:32	78623/78623	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:31%20GMT	https://www.pluralsight.com/paths/security-in-google-cloud-platform	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/security-in-google-cloud-platform.html	(from https://www.pluralsight.com/product/paths)
06:42:33	126257/126257	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:33%20GMT	https://www.pluralsight.com/paths/security-management	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/security-management.html	(from https://www.pluralsight.com/product/paths)
06:42:33	100339/100339	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:33%20GMT	https://www.pluralsight.com/paths/server-maintenance-fundamentals	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/server-maintenance-fundamentals.html	(from https://www.pluralsight.com/product/paths)
06:42:35	108252/108252	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:34:30%20GMT	https://www.pluralsight.com/paths/sharepoint-2016-foundations	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/sharepoint-2016-foundations.html	(from https://www.pluralsight.com/product/paths)
06:42:36	119345/119345	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:35%20GMT	https://www.pluralsight.com/paths/sharepoint-2016-practitioner	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/sharepoint-2016-practitioner.html	(from https://www.pluralsight.com/product/paths)
06:42:37	156693/156693	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:36%20GMT	https://www.pluralsight.com/paths/sharepoint-conference-2019	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/sharepoint-conference-2019.html	(from https://www.pluralsight.com/product/paths)
06:42:38	79653/79653	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:37%20GMT	https://www.pluralsight.com/paths/sharepoint-framework-fundamentals	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/sharepoint-framework-fundamentals.html	(from https://www.pluralsight.com/product/paths)
06:42:39	106048/106048	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:38%20GMT	https://www.pluralsight.com/paths/sharepoint-2013-administration	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/sharepoint-2013-administration.html	(from https://www.pluralsight.com/product/paths)
06:42:40	67657/67657	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:39%20GMT	https://www.pluralsight.com/paths/sharepoint-server-2013-advanced-solutions	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/sharepoint-server-2013-advanced-solutions.html	(from https://www.pluralsight.com/product/paths)
06:42:41	110162/110162	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:40%20GMT	https://www.pluralsight.com/paths/sharepoint-server-2019-deployment-and-administration	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/sharepoint-server-2019-deployment-and-administration.html	(from https://www.pluralsight.com/product/paths)
06:42:42	69229/69229	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:41%20GMT	https://www.pluralsight.com/paths/shell-scripting-with-bash-and-z-shell	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/shell-scripting-with-bash-and-z-shell.html	(from https://www.pluralsight.com/product/paths)
06:42:43	94257/94257	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:42%20GMT	https://www.pluralsight.com/paths/snowforce-2019	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/snowforce-2019.html	(from https://www.pluralsight.com/product/paths)
06:42:44	97891/97891	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:43%20GMT	https://www.pluralsight.com/paths/snowforce-2020	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/snowforce-2020.html	(from https://www.pluralsight.com/product/paths)
06:42:45	128107/128107	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:44%20GMT	https://www.pluralsight.com/paths/solidworks-core-skills	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/solidworks-core-skills.html	(from https://www.pluralsight.com/product/paths)
06:42:46	77272/77272	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:45%20GMT	https://www.pluralsight.com/paths/splunk-enterprise-certified-admin	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/splunk-enterprise-certified-admin.html	(from https://www.pluralsight.com/product/paths)
06:42:47	104208/104208	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:46%20GMT	https://www.pluralsight.com/paths/splunk-enterprise-security-administration	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/splunk-enterprise-security-administration.html	(from https://www.pluralsight.com/product/paths)
06:42:48	76607/76607	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:47%20GMT	https://www.pluralsight.com/paths/splunk-enterprise-security-certified-admin	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/splunk-enterprise-security-certified-admin.html	(from https://www.pluralsight.com/product/paths)
06:42:49	109244/109244	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:48%20GMT	https://www.pluralsight.com/paths/splunk-fundamentals	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/splunk-fundamentals.html	(from https://www.pluralsight.com/product/paths)
06:42:50	96871/96871	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:49%20GMT	https://www.pluralsight.com/paths/spring-framework-building-web-applications-and-services	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/spring-framework-building-web-applications-and-services.html	(from https://www.pluralsight.com/product/paths)
06:42:51	106267/106267	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:50%20GMT	https://www.pluralsight.com/paths/spring-framework-core-spring	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/spring-framework-core-spring.html	(from https://www.pluralsight.com/product/paths)
06:42:52	98555/98555	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:51%20GMT	https://www.pluralsight.com/paths/spring-framework-data-access-with-spring	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/spring-framework-data-access-with-spring.html	(from https://www.pluralsight.com/product/paths)
06:42:53	102925/102925	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:52%20GMT	https://www.pluralsight.com/paths/spring-framework-securing-spring-applications	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/spring-framework-securing-spring-applications.html	(from https://www.pluralsight.com/product/paths)
06:42:54	100469/100469	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:53%20GMT	https://www.pluralsight.com/paths/spring-framework-spring-integration	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/spring-framework-spring-integration.html	(from https://www.pluralsight.com/product/paths)
06:42:55	107686/107686	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:54%20GMT	https://www.pluralsight.com/paths/stream-processing-with-apache-spark-structured-streaming-and-azure-databricks	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/stream-processing-with-apache-spark-structured-streaming-and-azure-databricks.html	(from https://www.pluralsight.com/product/paths)
06:42:56	99164/99164	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:55%20GMT	https://www.pluralsight.com/paths/styling-the-web-with-bootstrap	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/styling-the-web-with-bootstrap.html	(from https://www.pluralsight.com/product/paths)
06:42:57	91669/91669	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:56%20GMT	https://www.pluralsight.com/paths/survey-of-information-security-skill	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/survey-of-information-security-skill.html	(from https://www.pluralsight.com/product/paths)
06:42:58	103468/103468	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:57%20GMT	https://www.pluralsight.com/paths/swiftfest-boston-2019	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/swiftfest-boston-2019.html	(from https://www.pluralsight.com/product/paths)
06:42:59	82635/82635	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:58%20GMT	https://www.pluralsight.com/paths/sysinternals-toolkit-skill	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/sysinternals-toolkit-skill.html	(from https://www.pluralsight.com/product/paths)
06:43:00	105849/105849	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:42:59%20GMT	https://www.pluralsight.com/paths/tableau-desktop-for-analysts-100	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/tableau-desktop-for-analysts-100.html	(from https://www.pluralsight.com/product/paths)
06:43:01	74170/74170	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:00%20GMT	https://www.pluralsight.com/paths/tech-skills-day-2020	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/tech-skills-day-2020.html	(from https://www.pluralsight.com/product/paths)
06:43:02	95844/95844	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:01%20GMT	https://www.pluralsight.com/paths/testing-on-microsoft-azure	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/testing-on-microsoft-azure.html	(from https://www.pluralsight.com/product/paths)
06:43:03	163072/163072	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:02%20GMT	https://www.pluralsight.com/paths/that-conference-2019	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/that-conference-2019.html	(from https://www.pluralsight.com/product/paths)
06:43:04	102871/102871	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:03%20GMT	https://www.pluralsight.com/paths/threat-modeling	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/threat-modeling.html	(from https://www.pluralsight.com/product/paths)
06:43:05	110818/110818	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:04%20GMT	https://www.pluralsight.com/paths/typescript-core-language	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/typescript-core-language.html	(from https://www.pluralsight.com/product/paths)
06:43:06	96449/96449	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:05%20GMT	https://www.pluralsight.com/paths/understanding-cisco-devnet-software-development-and-network-programmability-fundamentals	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/understanding-cisco-devnet-software-development-and-network-programmability-fundamentals.html	(from https://www.pluralsight.com/product/paths)
06:43:07	100486/100486	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:06%20GMT	https://www.pluralsight.com/paths/unity-augmented-reality-development	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/unity-augmented-reality-development.html	(from https://www.pluralsight.com/product/paths)
06:43:08	118646/118646	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:07%20GMT	https://www.pluralsight.com/paths/unity-game-dev-courses-art	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/unity-game-dev-courses-art.html	(from https://www.pluralsight.com/product/paths)
06:43:09	109803/109803	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:08%20GMT	https://www.pluralsight.com/paths/unity-game-dev-courses-design	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/unity-game-dev-courses-design.html	(from https://www.pluralsight.com/product/paths)
06:43:10	114523/114523	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:09%20GMT	https://www.pluralsight.com/paths/unity-game-development-core-skills	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/unity-game-development-core-skills.html	(from https://www.pluralsight.com/product/paths)
06:43:11	115486/115486	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:10%20GMT	https://www.pluralsight.com/paths/unity-game-dev-courses-programming	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/unity-game-dev-courses-programming.html	(from https://www.pluralsight.com/product/paths)
06:43:12	109678/109678	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:11%20GMT	https://www.pluralsight.com/paths/unity-virtual-reality-development	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/unity-virtual-reality-development.html	(from https://www.pluralsight.com/product/paths)
06:43:13	97998/97998	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:12%20GMT	https://www.pluralsight.com/paths/upgrading-your-skills-to-mcsa-windows-server-2016-70-743	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/upgrading-your-skills-to-mcsa-windows-server-2016-70-743.html	(from https://www.pluralsight.com/product/paths)
06:43:14	94420/94420	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:13%20GMT	https://www.pluralsight.com/paths/using-access-2019	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/using-access-2019.html	(from https://www.pluralsight.com/product/paths)
06:43:15	72160/72160	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:14%20GMT	https://www.pluralsight.com/paths/using-bash-and-z-shell	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/using-bash-and-z-shell.html	(from https://www.pluralsight.com/product/paths)
06:43:16	94975/94975	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:15%20GMT	https://www.pluralsight.com/paths/using-excel-2019	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/using-excel-2019.html	(from https://www.pluralsight.com/product/paths)
06:43:17	101597/101597	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:16%20GMT	https://www.pluralsight.com/paths/using-kubernetes-as-a-developer	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/using-kubernetes-as-a-developer.html	(from https://www.pluralsight.com/product/paths)
06:43:18	80173/80173	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:17%20GMT	https://www.pluralsight.com/paths/using-microsoft-dynamics-365	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/using-microsoft-dynamics-365.html	(from https://www.pluralsight.com/product/paths)
06:43:19	115367/115367	---MCZ	200	added ('OK')	text/html	date:Fri,%2008%20Jan%202021%2023:43:18%20GMT	https://www.pluralsight.com/paths/using-microsoft-office-2016	/home/long/Desktop/tyxoa4/www.pluralsight.com/paths/using-microsoft-office-2016.html	(from https://www.pluralsight.com/product/paths)
